model,seed,sigma_rel,region,n_train,n_steps,mse_vanilla,mse_dml,log_ratio,dml_win,grad_mse_vanilla,grad_mse_dml,log_grad_ratio,t_vanilla,t_dml,arm
siren,1,0.8,far_extrap,24,1600,0.964023232460022,1.123918056488037,0.1534607299332473,0,184.30885314941406,197.58665466308594,0.06956434575895636,3.406702995300293,11.071715831756592,dml_da
siren,1,0.8,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,0.8,all,24,1600,0.7803641557693481,0.8080878853797913,0.03491014453416739,0,151.70045471191406,135.78744506835938,-0.11081712457317859,3.406702995300293,11.33935022354126,dml_train
siren,1,0.8,all,24,1600,0.7803641557693481,0.7900996804237366,0.012398438146488855,0,151.70045471191406,178.7840576171875,0.16427081175755484,3.406702995300293,11.071715831756592,dml_da
siren,1,1.2,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,1.2,interpolation,24,1600,0.226601243019104,0.21408407390117645,-0.0568230275338232,1,102.56230163574219,117.83685302734375,0.13883063156046538,3.406702995300293,11.369657754898071,dml_train
siren,1,1.2,interpolation,24,1600,0.226601243019104,0.2353813201189041,0.038015003791983214,0,102.56230163574219,128.31796264648438,0.22404083209394376,3.406702995300293,8.444248914718628,dml_da
siren,1,1.2,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,1.2,near_extrap,24,1600,1.3369128704071045,1.3548518419265747,0.013328978588251949,0,152.1515655517578,143.79171752929688,-0.05651131934406138,3.406702995300293,11.369657754898071,dml_train
siren,1,1.2,near_extrap,24,1600,1.3369128704071045,1.019136667251587,-0.27140726377535923,1,152.1515655517578,255.2103729248047,0.5172110310831493,3.406702995300293,8.444248914718628,dml_da
siren,1,1.2,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,1.2,far_extrap,24,1600,0.964023232460022,1.0864359140396118,0.11954241971768409,0,184.30885314941406,182.90203857421875,-0.007662198968786523,3.406702995300293,11.369657754898071,dml_train
siren,1,1.2,far_extrap,24,1600,0.964023232460022,1.2092429399490356,0.2266343789319534,0,184.30885314941406,205.1337127685547,0.10704912377463814,3.406702995300293,8.444248914718628,dml_da
siren,1,1.2,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,1.2,all,24,1600,0.7803641557693481,0.8403880000114441,0.0741030128613153,0,151.70045471191406,154.6952667236328,0.01954927683330021,3.406702995300293,11.369657754898071,dml_train
siren,1,1.2,all,24,1600,0.7803641557693481,0.8529380559921265,0.08892624874736707,0,151.70045471191406,187.8745880126953,0.21386677139912086,3.406702995300293,8.444248914718628,dml_da
siren,1,1.6,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,1.6,interpolation,24,1600,0.226601243019104,0.2884736955165863,0.2414120709723054,0,102.56230163574219,173.29164123535156,0.5245055278738466,3.406702995300293,10.6781005859375,dml_train
siren,1,1.6,interpolation,24,1600,0.226601243019104,0.2738063931465149,0.18922942817677507,0,102.56230163574219,217.1754913330078,0.7502353077596264,3.406702995300293,8.800824642181396,dml_da
siren,1,1.6,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,1.6,near_extrap,24,1600,1.3369128704071045,1.5038671493530273,0.11767676206543624,0,152.1515655517578,156.7522430419922,0.02978932326990816,3.406702995300293,10.6781005859375,dml_train
siren,1,1.6,near_extrap,24,1600,1.3369128704071045,0.8519290089607239,-0.4506152064539735,1,152.1515655517578,303.4988098144531,0.6905005231394161,3.406702995300293,8.800824642181396,dml_da
siren,1,1.6,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,1.6,far_extrap,24,1600,0.964023232460022,1.1338216066360474,0.16223376415815158,0,184.30885314941406,174.8596649169922,-0.05262916268611491,3.406702995300293,10.6781005859375,dml_train
siren,1,1.6,far_extrap,24,1600,0.964023232460022,1.2486029863357544,0.2586651999897369,0,184.30885314941406,218.13516235351562,0.16850198131380395,3.406702995300293,8.800824642181396,dml_da
siren,1,1.6,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,1.6,all,24,1600,0.7803641557693481,0.9137131571769714,0.15775601268173717,0,151.70045471191406,171.319091796875,0.12161996773237574,3.406702995300293,10.6781005859375,dml_train
siren,1,1.6,all,24,1600,0.7803641557693481,0.8575583696365356,0.09432856916404832,0,151.70045471191406,232.0425567626953,0.4250129053745063,3.406702995300293,8.800824642181396,dml_da
siren,1,2.0,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,2.0,interpolation,24,1600,0.226601243019104,0.30706584453582764,0.30387036780556453,0,102.56230163574219,192.68914794921875,0.6306078232879505,3.406702995300293,10.94345498085022,dml_train
siren,1,2.0,interpolation,24,1600,0.226601243019104,0.3039419651031494,0.2936449448156661,0,102.56230163574219,206.3391571044922,0.6990507739136204,3.406702995300293,9.82885217666626,dml_da
siren,1,2.0,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,2.0,near_extrap,24,1600,1.3369128704071045,1.4173740148544312,0.05844274624671602,0,152.1515655517578,174.40066528320312,0.13647816034634838,3.406702995300293,10.94345498085022,dml_train
siren,1,2.0,near_extrap,24,1600,1.3369128704071045,0.8549282550811768,-0.44710085376552117,1,152.1515655517578,421.8546142578125,1.0197835728814806,3.406702995300293,9.82885217666626,dml_da
siren,1,2.0,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,2.0,far_extrap,24,1600,0.964023232460022,1.116149663925171,0.146524847027078,0,184.30885314941406,177.1835479736328,-0.0394267106758628,3.406702995300293,10.94345498085022,dml_train
siren,1,2.0,far_extrap,24,1600,0.964023232460022,1.1339919567108154,0.16238399703253042,0,184.30885314941406,181.5759735107422,-0.014938747186023801,3.406702995300293,9.82885217666626,dml_da
siren,1,2.0,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,2.0,all,24,1600,0.7803641557693481,0.8966591358184814,0.1389151080706569,0,151.70045471191406,181.8882598876953,0.18148465807546402,3.406702995300293,10.94345498085022,dml_train
siren,1,2.0,all,24,1600,0.7803641557693481,0.810797929763794,0.03825818414281957,0,151.70045471191406,229.87680053710938,0.4156356317811672,3.406702995300293,9.82885217666626,dml_da
siren,1,2.5,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,2.5,interpolation,24,1600,0.226601243019104,0.3382256329059601,0.4005213916447933,0,102.56230163574219,229.13735961914062,0.8038512126295937,3.406702995300293,10.842456340789795,dml_train
siren,1,2.5,interpolation,24,1600,0.226601243019104,0.41082489490509033,0.5949752431529602,0,102.56230163574219,286.05877685546875,1.0257268684188043,3.406702995300293,9.272366285324097,dml_da
siren,1,2.5,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,2.5,near_extrap,24,1600,1.3369128704071045,1.3446160554885864,0.005745383685325809,0,152.1515655517578,162.28030395507812,0.0644479455465528,3.406702995300293,10.842456340789795,dml_train
siren,1,2.5,near_extrap,24,1600,1.3369128704071045,0.7107025980949402,-0.6318643514850791,1,152.1515655517578,480.3886413574219,1.1497182799725227,3.406702995300293,9.272366285324097,dml_da
siren,1,2.5,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,2.5,far_extrap,24,1600,0.964023232460022,1.0927199125289917,0.1253098052633495,0,184.30885314941406,177.19427490234375,-0.039366171172418966,3.406702995300293,10.842456340789795,dml_train
siren,1,2.5,far_extrap,24,1600,0.964023232460022,0.9820221066474915,0.018498425579659833,0,184.30885314941406,149.65318298339844,-0.20829239655323098,3.406702995300293,9.272366285324097,dml_da
siren,1,2.5,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,2.5,all,24,1600,0.7803641557693481,0.8832045197486877,0.12379611587241189,0,151.70045471191406,192.02296447753906,0.2357070877375772,3.406702995300293,10.842456340789795,dml_train
siren,1,2.5,all,24,1600,0.7803641557693481,0.7464030981063843,-0.0444948768498547,1,151.70045471191406,250.24427795410156,0.5005296688238909,3.406702995300293,9.272366285324097,dml_da
siren,1,3.0,interpolation,24,1600,0.226601243019104,0.226601243019104,0.0,0,102.56230163574219,102.56230163574219,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,3.0,interpolation,24,1600,0.226601243019104,0.33051368594169617,0.3774562341427781,0,102.56230163574219,242.12857055664062,0.8589984336008831,3.406702995300293,9.826049089431763,dml_train
siren,1,3.0,interpolation,24,1600,0.226601243019104,0.45737290382385254,0.7023072061708193,0,102.56230163574219,346.27093505859375,1.2167510831701605,3.406702995300293,9.673492908477783,dml_da
siren,1,3.0,near_extrap,24,1600,1.3369128704071045,1.3369128704071045,0.0,0,152.1515655517578,152.1515655517578,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,3.0,near_extrap,24,1600,1.3369128704071045,1.2972979545593262,-0.030079523110542964,1,152.1515655517578,194.54632568359375,0.24579314720184575,3.406702995300293,9.826049089431763,dml_train
siren,1,3.0,near_extrap,24,1600,1.3369128704071045,0.8267539739608765,-0.48061124841916014,1,152.1515655517578,499.544189453125,1.188818895730704,3.406702995300293,9.673492908477783,dml_da
siren,1,3.0,far_extrap,24,1600,0.964023232460022,0.964023232460022,0.0,0,184.30885314941406,184.30885314941406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,3.0,far_extrap,24,1600,0.964023232460022,1.1054519414901733,0.13689413277672988,0,184.30885314941406,188.60562133789062,0.023045275220410437,3.406702995300293,9.826049089431763,dml_train
siren,1,3.0,far_extrap,24,1600,0.964023232460022,1.0875414609909058,0.12055949290279955,0,184.30885314941406,194.19175720214844,0.05223320992137029,3.406702995300293,9.673492908477783,dml_da
siren,1,3.0,all,24,1600,0.7803641557693481,0.7803641557693481,0.0,0,151.70045471191406,151.70045471191406,0.0,3.406702995300293,3.406702995300293,vanilla
siren,1,3.0,all,24,1600,0.7803641557693481,0.8791135549545288,0.11915339875883961,0,151.70045471191406,207.4367218017578,0.31291845419846936,3.406702995300293,9.826049089431763,dml_train
siren,1,3.0,all,24,1600,0.7803641557693481,0.8340206742286682,0.06649751418810547,0,151.70045471191406,295.7768859863281,0.6676975227500247,3.406702995300293,9.673492908477783,dml_da
siren,3,0.0,interpolation,24,1600,0.6510987877845764,0.6510987877845764,0.0,0,216.46014404296875,216.46014404296875,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.0,interpolation,24,1600,0.6510987877845764,0.354091614484787,-0.6091057008140313,1,216.46014404296875,130.5248565673828,-0.5058427579092035,5.014522314071655,11.029126405715942,dml_train
siren,3,0.0,interpolation,24,1600,0.6510987877845764,0.38722723722457886,-0.5196496814448729,1,216.46014404296875,137.52020263671875,-0.45363560373444545,5.014522314071655,11.144614934921265,dml_da
siren,3,0.0,near_extrap,24,1600,1.486283540725708,1.486283540725708,0.0,0,201.54360961914062,201.54360961914062,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.0,near_extrap,24,1600,1.486283540725708,1.2113423347473145,-0.20454962384446465,1,201.54360961914062,185.7540283203125,-0.08158241273142518,5.014522314071655,11.029126405715942,dml_train
siren,3,0.0,near_extrap,24,1600,1.486283540725708,0.8310093879699707,-0.5813929231137946,1,201.54360961914062,116.21943664550781,-0.5505256835549877,5.014522314071655,11.144614934921265,dml_da
siren,3,0.0,far_extrap,24,1600,1.71991765499115,1.71991765499115,0.0,0,270.1376037597656,270.1376037597656,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.0,far_extrap,24,1600,1.71991765499115,1.452090859413147,-0.16927192487591602,1,270.1376037597656,229.08216857910156,-0.16485071877737142,5.014522314071655,11.029126405715942,dml_train
siren,3,0.0,far_extrap,24,1600,1.71991765499115,1.570288896560669,-0.09101680169362247,1,270.1376037597656,246.80401611328125,-0.09033690808580881,5.014522314071655,11.144614934921265,dml_da
siren,3,0.0,all,24,1600,1.324705719947815,1.324705719947815,0.0,0,240.81275939941406,240.81275939941406,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.0,all,24,1600,1.324705719947815,1.045966386795044,-0.23624910648693262,1,240.81275939941406,189.00839233398438,-0.2422282816126365,5.014522314071655,11.029126405715942,dml_train
siren,3,0.0,all,24,1600,1.324705719947815,1.0527217388153076,-0.2298113940239655,1,240.81275939941406,188.6119842529297,-0.24432778816071574,5.014522314071655,11.144614934921265,dml_da
siren,3,0.005,interpolation,24,1600,0.6510987877845764,0.6510987877845764,0.0,0,216.46014404296875,216.46014404296875,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.005,interpolation,24,1600,0.6510987877845764,0.35462313890457153,-0.6076057333958308,1,216.46014404296875,131.57992553710938,-0.49779197257096613,5.014522314071655,9.939291715621948,dml_train
siren,3,0.005,interpolation,24,1600,0.6510987877845764,0.38636234402656555,-0.5218857342029303,1,216.46014404296875,137.08999633789062,-0.4567688205805844,5.014522314071655,10.749990463256836,dml_da
siren,3,0.005,near_extrap,24,1600,1.486283540725708,1.486283540725708,0.0,0,201.54360961914062,201.54360961914062,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.005,near_extrap,24,1600,1.486283540725708,1.2271614074707031,-0.1915750326112147,1,201.54360961914062,183.98590087890625,-0.09114665386416042,5.014522314071655,9.939291715621948,dml_train
siren,3,0.005,near_extrap,24,1600,1.486283540725708,0.8270137906074524,-0.586212644754429,1,201.54360961914062,112.49323272705078,-0.5831127165812802,5.014522314071655,10.749990463256836,dml_da
siren,3,0.005,far_extrap,24,1600,1.71991765499115,1.71991765499115,0.0,0,270.1376037597656,270.1376037597656,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.005,far_extrap,24,1600,1.71991765499115,1.4451314210891724,-0.17407614839473384,1,270.1376037597656,228.1982879638672,-0.1687165376784596,5.014522314071655,9.939291715621948,dml_train
siren,3,0.005,far_extrap,24,1600,1.71991765499115,1.5714598894119263,-0.09027136150393553,1,270.1376037597656,246.61273193359375,-0.09111225343039793,5.014522314071655,10.749990463256836,dml_da
siren,3,0.005,all,24,1600,1.324705719947815,1.324705719947815,0.0,0,240.81275939941406,240.81275939941406,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.005,all,24,1600,1.324705719947815,1.0453002452850342,-0.23688617640649332,1,240.81275939941406,188.62344360351562,-0.24426703378960815,5.014522314071655,9.939291715621948,dml_train
siren,3,0.005,all,24,1600,1.324705719947815,1.052353024482727,-0.230161703991839,1,240.81275939941406,187.7519073486328,-0.24889824999659485,5.014522314071655,10.749990463256836,dml_da
siren,3,0.01,interpolation,24,1600,0.6510987877845764,0.6510987877845764,0.0,0,216.46014404296875,216.46014404296875,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.01,interpolation,24,1600,0.6510987877845764,0.35255351662635803,-0.6134589474995905,1,216.46014404296875,129.07266235351562,-0.5170309184745695,5.014522314071655,9.269181489944458,dml_train
siren,3,0.01,interpolation,24,1600,0.6510987877845764,0.3820284605026245,-0.5331662686801425,1,216.46014404296875,135.7855224609375,-0.46632983814523976,5.014522314071655,10.476594924926758,dml_da
siren,3,0.01,near_extrap,24,1600,1.486283540725708,1.486283540725708,0.0,0,201.54360961914062,201.54360961914062,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.01,near_extrap,24,1600,1.486283540725708,1.081328272819519,-0.3180885684286062,1,201.54360961914062,157.64564514160156,-0.2456560208560162,5.014522314071655,9.269181489944458,dml_train
siren,3,0.01,near_extrap,24,1600,1.486283540725708,0.8351211547851562,-0.5764572052249446,1,201.54360961914062,109.99365234375,-0.6055831247176783,5.014522314071655,10.476594924926758,dml_da
siren,3,0.01,far_extrap,24,1600,1.71991765499115,1.71991765499115,0.0,0,270.1376037597656,270.1376037597656,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.01,far_extrap,24,1600,1.71991765499115,1.460600733757019,-0.16342860210357696,1,270.1376037597656,229.32443237304688,-0.16379373654370766,5.014522314071655,9.269181489944458,dml_train
siren,3,0.01,far_extrap,24,1600,1.71991765499115,1.5624654293060303,-0.09601143753465957,1,270.1376037597656,245.69004821777344,-0.09486069781622665,5.014522314071655,10.476594924926758,dml_da
siren,3,0.01,all,24,1600,1.324705719947815,1.324705719947815,0.0,0,240.81275939941406,240.81275939941406,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.01,all,24,1600,1.324705719947815,1.028039574623108,-0.2535366736110666,1,240.81275939941406,183.96070861816406,-0.2692975048825962,5.014522314071655,9.269181489944458,dml_train
siren,3,0.01,all,24,1600,1.324705719947815,1.047762393951416,-0.23453349975371626,1,240.81275939941406,186.43914794921875,-0.25591479818304624,5.014522314071655,10.476594924926758,dml_da
siren,3,0.025,interpolation,24,1600,0.6510987877845764,0.6510987877845764,0.0,0,216.46014404296875,216.46014404296875,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.025,interpolation,24,1600,0.6510987877845764,0.34798264503479004,-0.6265087705037983,1,216.46014404296875,132.87989807128906,-0.48796074008385265,5.014522314071655,10.218186140060425,dml_train
siren,3,0.025,interpolation,24,1600,0.6510987877845764,0.37057530879974365,-0.5636046917465232,1,216.46014404296875,132.70513916015625,-0.4892767700694057,5.014522314071655,10.752386808395386,dml_da
siren,3,0.025,near_extrap,24,1600,1.486283540725708,1.486283540725708,0.0,0,201.54360961914062,201.54360961914062,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.025,near_extrap,24,1600,1.486283540725708,1.2151246070861816,-0.20143210731295527,1,201.54360961914062,184.3798370361328,-0.08900782135692767,5.014522314071655,10.218186140060425,dml_train
siren,3,0.025,near_extrap,24,1600,1.486283540725708,0.8205037117004395,-0.5941155808760369,1,201.54360961914062,111.02691650390625,-0.5962331199368124,5.014522314071655,10.752386808395386,dml_da
siren,3,0.025,far_extrap,24,1600,1.71991765499115,1.71991765499115,0.0,0,270.1376037597656,270.1376037597656,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.025,far_extrap,24,1600,1.71991765499115,1.460141658782959,-0.1637429570970286,1,270.1376037597656,229.17979431152344,-0.16442464922849181,5.014522314071655,10.218186140060425,dml_train
siren,3,0.025,far_extrap,24,1600,1.71991765499115,1.5607303380966187,-0.09712253752142619,1,270.1376037597656,247.61390686035156,-0.08706076685457761,5.014522314071655,10.752386808395386,dml_da
siren,3,0.025,all,24,1600,1.324705719947815,1.324705719947815,0.0,0,240.81275939941406,240.81275939941406,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.025,all,24,1600,1.324705719947815,1.0485857725143433,-0.23374796363100694,1,240.81275939941406,189.6131591796875,-0.23903370720130432,5.014522314071655,10.218186140060425,dml_train
siren,3,0.025,all,24,1600,1.324705719947815,1.0406408309936523,-0.24135362958031711,1,240.81275939941406,186.54647827148438,-0.25533927828263786,5.014522314071655,10.752386808395386,dml_da
siren,3,0.05,interpolation,24,1600,0.6510987877845764,0.6510987877845764,0.0,0,216.46014404296875,216.46014404296875,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.05,interpolation,24,1600,0.6510987877845764,0.33631661534309387,-0.6606083546061423,1,216.46014404296875,136.3548126220703,-0.4621460335550531,5.014522314071655,10.146209716796875,dml_train
siren,3,0.05,interpolation,24,1600,0.6510987877845764,0.36191561818122864,-0.5872502927379029,1,216.46014404296875,126.18521118164062,-0.5396556806403151,5.014522314071655,9.6677086353302,dml_da
siren,3,0.05,near_extrap,24,1600,1.486283540725708,1.486283540725708,0.0,0,201.54360961914062,201.54360961914062,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.05,near_extrap,24,1600,1.486283540725708,1.2504682540893555,-0.17276065168000085,1,201.54360961914062,191.5702362060547,-0.050751272801605324,5.014522314071655,10.146209716796875,dml_train
siren,3,0.05,near_extrap,24,1600,1.486283540725708,0.8039494156837463,-0.6144976637180967,1,201.54360961914062,110.49654388427734,-0.6010215394758256,5.014522314071655,9.6677086353302,dml_da
siren,3,0.05,far_extrap,24,1600,1.71991765499115,1.71991765499115,0.0,0,270.1376037597656,270.1376037597656,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.05,far_extrap,24,1600,1.71991765499115,1.4695231914520264,-0.1573384260559102,1,270.1376037597656,232.6218719482422,-0.14951720461350299,5.014522314071655,10.146209716796875,dml_train
siren,3,0.05,far_extrap,24,1600,1.71991765499115,1.5463669300079346,-0.1063681511383346,1,270.1376037597656,256.3543395996094,-0.05237084622581332,5.014522314071655,9.6677086353302,dml_da
siren,3,0.05,all,24,1600,1.324705719947815,1.324705719947815,0.0,0,240.81275939941406,240.81275939941406,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.05,all,24,1600,1.324705719947815,1.0552785396575928,-0.22738558590411254,1,240.81275939941406,193.69091796875,-0.21775601735615183,5.014522314071655,10.146209716796875,dml_train
siren,3,0.05,all,24,1600,1.324705719947815,1.0278136730194092,-0.25375643793993286,1,240.81275939941406,188.65499877929688,-0.24409975587330032,5.014522314071655,9.6677086353302,dml_da
siren,3,0.075,interpolation,24,1600,0.6510987877845764,0.6510987877845764,0.0,0,216.46014404296875,216.46014404296875,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.075,interpolation,24,1600,0.6510987877845764,0.33795028924942017,-0.6557625670048858,1,216.46014404296875,141.69882202148438,-0.4237026048395557,5.014522314071655,10.996808528900146,dml_train
siren,3,0.075,interpolation,24,1600,0.6510987877845764,0.3040468990802765,-0.7614794156473049,1,216.46014404296875,112.2992172241211,-0.6562395469947463,5.014522314071655,10.604825019836426,dml_da
siren,3,0.075,near_extrap,24,1600,1.486283540725708,1.486283540725708,0.0,0,201.54360961914062,201.54360961914062,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.075,near_extrap,24,1600,1.486283540725708,1.2663666009902954,-0.16012688007401163,1,201.54360961914062,191.1572723388672,-0.052909278266232034,5.014522314071655,10.996808528900146,dml_train
siren,3,0.075,near_extrap,24,1600,1.486283540725708,1.046912670135498,-0.35043321732248717,1,201.54360961914062,113.1811294555664,-0.5770163319287509,5.014522314071655,10.604825019836426,dml_da
siren,3,0.075,far_extrap,24,1600,1.71991765499115,1.71991765499115,0.0,0,270.1376037597656,270.1376037597656,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.075,far_extrap,24,1600,1.71991765499115,1.464422345161438,-0.16081555360733335,1,270.1376037597656,227.99790954589844,-0.1695950124748251,5.014522314071655,10.996808528900146,dml_train
siren,3,0.075,far_extrap,24,1600,1.71991765499115,1.4552133083343506,-0.16712392112976274,1,270.1376037597656,245.1991729736328,-0.09686064153699167,5.014522314071655,10.604825019836426,dml_da
siren,3,0.075,all,24,1600,1.324705719947815,1.324705719947815,0.0,0,240.81275939941406,240.81275939941406,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.075,all,24,1600,1.324705719947815,1.0559223890304565,-0.22677564927129343,1,240.81275939941406,193.0914306640625,-0.22085588883092871,5.014522314071655,10.996808528900146,dml_train
siren,3,0.075,all,24,1600,1.324705719947815,1.0034412145614624,-0.27775502948690195,1,240.81275939941406,178.89617919921875,-0.29721406647051596,5.014522314071655,10.604825019836426,dml_da
siren,3,0.1,interpolation,24,1600,0.6510987877845764,0.6510987877845764,0.0,0,216.46014404296875,216.46014404296875,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.1,interpolation,24,1600,0.6510987877845764,0.3481248617172241,-0.6261001649851583,1,216.46014404296875,150.50697326660156,-0.3633970212023198,5.014522314071655,10.668010473251343,dml_train
siren,3,0.1,interpolation,24,1600,0.6510987877845764,0.32366642355918884,-0.6989479499265393,1,216.46014404296875,125.51345825195312,-0.5449934484255053,5.014522314071655,9.099170207977295,dml_da
siren,3,0.1,near_extrap,24,1600,1.486283540725708,1.486283540725708,0.0,0,201.54360961914062,201.54360961914062,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.1,near_extrap,24,1600,1.486283540725708,1.3156505823135376,-0.12194745343093688,1,201.54360961914062,200.6385955810547,-0.004500525154774553,5.014522314071655,10.668010473251343,dml_train
siren,3,0.1,near_extrap,24,1600,1.486283540725708,0.9612277150154114,-0.435822677889402,1,201.54360961914062,102.13560485839844,-0.6797043931474646,5.014522314071655,9.099170207977295,dml_da
siren,3,0.1,far_extrap,24,1600,1.71991765499115,1.71991765499115,0.0,0,270.1376037597656,270.1376037597656,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.1,far_extrap,24,1600,1.71991765499115,1.4876296520233154,-0.14509239901074764,1,270.1376037597656,232.61048889160156,-0.14956613954409273,5.014522314071655,10.668010473251343,dml_train
siren,3,0.1,far_extrap,24,1600,1.71991765499115,1.45221745967865,-0.16918474386641313,1,270.1376037597656,247.44125366210938,-0.08775827783521228,5.014522314071655,9.099170207977295,dml_da
siren,3,0.1,all,24,1600,1.324705719947815,1.324705719947815,0.0,0,240.81275939941406,240.81275939941406,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.1,all,24,1600,1.324705719947815,1.0791314840316772,-0.20503380046153372,1,240.81275939941406,199.91400146484375,-0.1861324181710756,5.014522314071655,10.668010473251343,dml_train
siren,3,0.1,all,24,1600,1.324705719947815,0.994202196598053,-0.28700501252950517,1,240.81275939941406,182.58103942871094,-0.27682557344501885,5.014522314071655,9.099170207977295,dml_da
siren,3,0.15,interpolation,24,1600,0.6510987877845764,0.6510987877845764,0.0,0,216.46014404296875,216.46014404296875,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.15,interpolation,24,1600,0.6510987877845764,0.33363837003707886,-0.6686036964777328,1,216.46014404296875,141.42262268066406,-0.425653706980409,5.014522314071655,8.761682748794556,dml_train
siren,3,0.15,interpolation,24,1600,0.6510987877845764,0.3080349266529083,-0.7484482036767993,1,216.46014404296875,126.86166381835938,-0.5343092068055976,5.014522314071655,10.49390959739685,dml_da
siren,3,0.15,near_extrap,24,1600,1.486283540725708,1.486283540725708,0.0,0,201.54360961914062,201.54360961914062,0.0,5.014522314071655,5.014522314071655,vanilla
siren,3,0.15,near_extrap,24,1600,1.486283540725708,1.3533343076705933,-0.09370733122049424,1,201.54360961914062,228.3551025390625,0.12489610175758889,5.014522314071655,8.761682748794556,dml_train
siren,3,0.15,near_extrap,24,1600,1.486283540725708,0.9324220418930054,-0.46624846826547306,1,201.54360961914062,86.22321319580078,-0.8490663468479128,5.014522314071655,10.49390959739685,dml_da
