model,seed,sigma_rel,region,n_train,n_steps,mse_vanilla,mse_dml,log_ratio,dml_win,grad_mse_vanilla,grad_mse_dml,log_grad_ratio,t_vanilla,t_dml,arm
siren,0,0.8,far_extrap,24,1600,1.0769060850143433,1.2664144039154053,0.16209740959837385,0,169.46995544433594,204.29336547851562,0.18688136979517597,4.623781681060791,11.141884565353394,dml_train
siren,0,0.8,far_extrap,24,1600,1.0769060850143433,1.1004632711410522,0.02163905289770192,0,169.46995544433594,207.64137268066406,0.20313676471189523,4.623781681060791,10.910451173782349,dml_da
siren,0,0.8,all,24,1600,0.8599372506141663,0.8599372506141663,0.0,0,155.5781707763672,155.5781707763672,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,0.8,all,24,1600,0.8599372506141663,0.9370213747024536,0.0858466716437828,0,155.5781707763672,257.3779296875,0.5033972369737328,4.623781681060791,11.141884565353394,dml_train
siren,0,0.8,all,24,1600,0.8599372506141663,0.817657470703125,-0.05041591324843653,1,155.5781707763672,242.72723388671875,0.4447900073163232,4.623781681060791,10.910451173782349,dml_da
siren,0,1.2,interpolation,24,1600,0.2275415062904358,0.2275415062904358,0.0,0,133.11911010742188,133.11911010742188,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,1.2,interpolation,24,1600,0.2275415062904358,0.4038649797439575,0.5737479465638817,0,133.11911010742188,661.80810546875,1.603731350862799,4.623781681060791,10.916087627410889,dml_train
siren,0,1.2,interpolation,24,1600,0.2275415062904358,0.4199042022228241,0.6126939283327067,0,133.11911010742188,552.9735107421875,1.424065807205948,4.623781681060791,11.712135314941406,dml_da
siren,0,1.2,near_extrap,24,1600,1.4738223552703857,1.4738223552703857,0.0,0,158.82093811035156,158.82093811035156,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,1.2,near_extrap,24,1600,1.4738223552703857,1.467233419418335,-0.004480667746768327,1,158.82093811035156,321.27984619140625,0.7045351461246739,4.623781681060791,10.916087627410889,dml_train
siren,0,1.2,near_extrap,24,1600,1.4738223552703857,1.0068756341934204,-0.38100716287966163,1,158.82093811035156,280.88836669921875,0.5701799266658617,4.623781681060791,11.712135314941406,dml_da
siren,0,1.2,far_extrap,24,1600,1.0769060850143433,1.0769060850143433,0.0,0,169.46995544433594,169.46995544433594,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,1.2,far_extrap,24,1600,1.0769060850143433,1.2273920774459839,0.13079946237874732,0,169.46995544433594,287.4774475097656,0.5284687566228257,4.623781681060791,10.916087627410889,dml_train
siren,0,1.2,far_extrap,24,1600,1.0769060850143433,1.1679202318191528,0.08113239357018706,0,169.46995544433594,247.0840606689453,0.3770529482314996,4.623781681060791,11.712135314941406,dml_da
siren,0,1.2,all,24,1600,0.8599372506141663,0.8599372506141663,0.0,0,155.5781707763672,155.5781707763672,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,1.2,all,24,1600,0.8599372506141663,0.9928566217422485,0.14372684245607473,0,155.5781707763672,417.8880615234375,0.9880652900003656,4.623781681060791,10.916087627410889,dml_train
siren,0,1.2,all,24,1600,0.8599372506141663,0.8917407989501953,0.03631608403231649,0,155.5781707763672,354.6812744140625,0.8240712563806781,4.623781681060791,11.712135314941406,dml_da
siren,0,1.6,interpolation,24,1600,0.2275415062904358,0.2275415062904358,0.0,0,133.11911010742188,133.11911010742188,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,1.6,interpolation,24,1600,0.2275415062904358,0.440255731344223,0.6600230986945097,0,133.11911010742188,456.9782409667969,1.233391484836166,4.623781681060791,9.705110549926758,dml_train
siren,0,1.6,interpolation,24,1600,0.2275415062904358,0.5482161045074463,0.8793368935203593,0,133.11911010742188,927.0995483398438,1.9408166552771933,4.623781681060791,10.871711254119873,dml_da
siren,0,1.6,near_extrap,24,1600,1.4738223552703857,1.4738223552703857,0.0,0,158.82093811035156,158.82093811035156,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,1.6,near_extrap,24,1600,1.4738223552703857,1.5082663297653198,0.023101597550369175,0,158.82093811035156,252.76429748535156,0.46468003179581774,4.623781681060791,9.705110549926758,dml_train
siren,0,1.6,near_extrap,24,1600,1.4738223552703857,1.0427939891815186,-0.34595562874546515,1,158.82093811035156,379.9725646972656,0.8723216597473146,4.623781681060791,10.871711254119873,dml_da
siren,0,1.6,far_extrap,24,1600,1.0769060850143433,1.0769060850143433,0.0,0,169.46995544433594,169.46995544433594,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,1.6,far_extrap,24,1600,1.0769060850143433,1.4090461730957031,0.2688208086689402,0,169.46995544433594,287.001953125,0.5268133639566158,4.623781681060791,9.705110549926758,dml_train
siren,0,1.6,far_extrap,24,1600,1.0769060850143433,1.148643136024475,0.06448917022060155,0,169.46995544433594,347.3499755859375,0.7176571897588148,4.623781681060791,10.871711254119873,dml_da
siren,0,1.6,all,24,1600,0.8599372506141663,0.8599372506141663,0.0,0,155.5781707763672,155.5781707763672,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,1.6,all,24,1600,0.8599372506141663,1.1026527881622314,0.24861475890292703,0,155.5781707763672,337.9544372558594,0.7757627741160522,4.623781681060791,9.705110549926758,dml_train
siren,0,1.6,all,24,1600,0.8599372506141663,0.9308592677116394,0.07924868116655066,0,155.5781707763672,546.0369873046875,1.2555384045044502,4.623781681060791,10.871711254119873,dml_da
siren,0,2.0,interpolation,24,1600,0.2275415062904358,0.2275415062904358,0.0,0,133.11911010742188,133.11911010742188,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,2.0,interpolation,24,1600,0.2275415062904358,0.6899891495704651,1.109343205224884,0,133.11911010742188,916.03564453125,1.928810985000358,4.623781681060791,11.09443998336792,dml_train
siren,0,2.0,interpolation,24,1600,0.2275415062904358,0.658877432346344,1.063204859851835,0,133.11911010742188,1163.02099609375,2.1675319135863242,4.623781681060791,11.476477146148682,dml_da
siren,0,2.0,near_extrap,24,1600,1.4738223552703857,1.4738223552703857,0.0,0,158.82093811035156,158.82093811035156,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,2.0,near_extrap,24,1600,1.4738223552703857,1.2759618759155273,-0.14415896102457687,1,158.82093811035156,257.4698486328125,0.4831252283581867,4.623781681060791,11.09443998336792,dml_train
siren,0,2.0,near_extrap,24,1600,1.4738223552703857,1.135241985321045,-0.2610134365567936,1,158.82093811035156,484.5397644042969,1.1154221088352814,4.623781681060791,11.476477146148682,dml_da
siren,0,2.0,far_extrap,24,1600,1.0769060850143433,1.0769060850143433,0.0,0,169.46995544433594,169.46995544433594,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,2.0,far_extrap,24,1600,1.0769060850143433,1.3167798519134521,0.20109705620056612,0,169.46995544433594,254.47564697265625,0.406529484623721,4.623781681060791,11.09443998336792,dml_train
siren,0,2.0,far_extrap,24,1600,1.0769060850143433,1.1298131942749023,0.0479601104290021,0,169.46995544433594,349.9296875,0.7250565843512055,4.623781681060791,11.476477146148682,dml_da
siren,0,2.0,all,24,1600,0.8599372506141663,0.8599372506141663,0.0,0,155.5781707763672,155.5781707763672,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,2.0,all,24,1600,0.8599372506141663,1.1010466814041138,0.24715711273594518,0,155.5781707763672,475.4947509765625,1.1172075317064856,4.623781681060791,11.09443998336792,dml_train
siren,0,2.0,all,24,1600,0.8599372506141663,0.9737394452095032,0.12428433562010432,0,155.5781707763672,643.3950805664062,1.4196106575177316,4.623781681060791,11.476477146148682,dml_da
siren,0,2.5,interpolation,24,1600,0.2275415062904358,0.2275415062904358,0.0,0,133.11911010742188,133.11911010742188,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,2.5,interpolation,24,1600,0.2275415062904358,0.7979933023452759,1.2547675373809717,0,133.11911010742188,939.59423828125,1.954203828508127,4.623781681060791,11.096478939056396,dml_train
siren,0,2.5,interpolation,24,1600,0.2275415062904358,0.6744716167449951,1.0865969273424534,0,133.11911010742188,1267.108642578125,2.2532486323757843,4.623781681060791,10.625171184539795,dml_da
siren,0,2.5,near_extrap,24,1600,1.4738223552703857,1.4738223552703857,0.0,0,158.82093811035156,158.82093811035156,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,2.5,near_extrap,24,1600,1.4738223552703857,1.5046499967575073,0.02070104316880884,0,158.82093811035156,280.1815490722656,0.5676603903977605,4.623781681060791,11.096478939056396,dml_train
siren,0,2.5,near_extrap,24,1600,1.4738223552703857,1.2180304527282715,-0.1906240964765618,1,158.82093811035156,653.6459350585938,1.4147884289520587,4.623781681060791,10.625171184539795,dml_da
siren,0,2.5,far_extrap,24,1600,1.0769060850143433,1.0769060850143433,0.0,0,169.46995544433594,169.46995544433594,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,2.5,far_extrap,24,1600,1.0769060850143433,1.3377543687820435,0.2169001701443404,0,169.46995544433594,249.45474243164062,0.38660184858486785,4.623781681060791,11.096478939056396,dml_train
siren,0,2.5,far_extrap,24,1600,1.0769060850143433,1.1088385581970215,0.029220929729311222,0,169.46995544433594,331.90582275390625,0.6721756051782292,4.623781681060791,10.625171184539795,dml_da
siren,0,2.5,all,24,1600,0.8599372506141663,0.8599372506141663,0.0,0,155.5781707763672,155.5781707763672,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,2.5,all,24,1600,0.8599372506141663,1.1856499910354614,0.32118699664786476,0,155.5781707763672,484.6224060058594,1.1362217321343229,4.623781681060791,11.096478939056396,dml_train
siren,0,2.5,all,24,1600,0.8599372506141663,0.9822481274604797,0.13298452987563747,0,155.5781707763672,697.263427734375,1.5000149731944739,4.623781681060791,10.625171184539795,dml_da
siren,0,3.0,interpolation,24,1600,0.2275415062904358,0.2275415062904358,0.0,0,133.11911010742188,133.11911010742188,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,3.0,interpolation,24,1600,0.2275415062904358,0.8641372919082642,1.3343989918693828,0,133.11911010742188,1105.8154296875,2.117093995062169,4.623781681060791,11.040010929107666,dml_train
siren,0,3.0,interpolation,24,1600,0.2275415062904358,0.8351078033447266,1.300228155336904,0,133.11911010742188,2040.623779296875,2.7297665221036103,4.623781681060791,11.53242039680481,dml_da
siren,0,3.0,near_extrap,24,1600,1.4738223552703857,1.4738223552703857,0.0,0,158.82093811035156,158.82093811035156,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,3.0,near_extrap,24,1600,1.4738223552703857,1.2997511625289917,-0.12568643498531307,1,158.82093811035156,263.7669982910156,0.5072887390086895,4.623781681060791,11.040010929107666,dml_train
siren,0,3.0,near_extrap,24,1600,1.4738223552703857,1.23600172996521,-0.1759775090089289,1,158.82093811035156,895.4807739257812,1.7295833594157246,4.623781681060791,11.53242039680481,dml_da
siren,0,3.0,far_extrap,24,1600,1.0769060850143433,1.0769060850143433,0.0,0,169.46995544433594,169.46995544433594,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,3.0,far_extrap,24,1600,1.0769060850143433,1.3244059085845947,0.20687179418207743,0,169.46995544433594,277.0428161621094,0.49149640813138123,4.623781681060791,11.040010929107666,dml_train
siren,0,3.0,far_extrap,24,1600,1.0769060850143433,1.1951684951782227,0.10419498176474982,0,169.46995544433594,466.5428161621094,1.0126741406802617,4.623781681060791,11.53242039680481,dml_da
siren,0,3.0,all,24,1600,0.8599372506141663,0.8599372506141663,0.0,0,155.5781707763672,155.5781707763672,0.0,4.623781681060791,4.623781681060791,vanilla
siren,0,3.0,all,24,1600,0.8599372506141663,1.1668739318847656,0.3052241767482926,0,155.5781707763672,551.0877075195312,1.2647456640243153,4.623781681060791,11.040010929107666,dml_train
siren,0,3.0,all,24,1600,0.8599372506141663,1.0819538831710815,0.22966441447651367,0,155.5781707763672,1062.7261962890625,1.9214444575032534,4.623781681060791,11.53242039680481,dml_da
siren,2,0.0,interpolation,24,1600,0.27734917402267456,0.27734917402267456,0.0,0,97.96288299560547,97.96288299560547,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.0,interpolation,24,1600,0.27734917402267456,0.23754753172397614,-0.15490953136687616,1,97.96288299560547,71.65115356445312,-0.31277940784884484,5.54876184463501,9.616817712783813,dml_train
siren,2,0.0,interpolation,24,1600,0.27734917402267456,0.26111510396003723,-0.060315946945244024,1,97.96288299560547,69.5486068725586,-0.34256277440561406,5.54876184463501,10.040642499923706,dml_da
siren,2,0.0,near_extrap,24,1600,1.1897164583206177,1.1897164583206177,0.0,0,187.94508361816406,187.94508361816406,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.0,near_extrap,24,1600,1.1897164583206177,1.1520882844924927,-0.032138813232246155,1,187.94508361816406,223.10719299316406,0.1715025302916246,5.54876184463501,9.616817712783813,dml_train
siren,2,0.0,near_extrap,24,1600,1.1897164583206177,1.0103377103805542,-0.1634303667352507,1,187.94508361816406,75.62728881835938,-0.9103326304842012,5.54876184463501,10.040642499923706,dml_da
siren,2,0.0,far_extrap,24,1600,1.2004386186599731,1.2004386186599731,0.0,0,171.6111602783203,171.6111602783203,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.0,far_extrap,24,1600,1.2004386186599731,1.1405242681503296,-0.05119896452499303,1,171.6111602783203,189.30543518066406,0.09813054827212864,5.54876184463501,9.616817712783813,dml_train
siren,2,0.0,far_extrap,24,1600,1.2004386186599731,1.2035349607467651,0.0025760214883925017,0,171.6111602783203,177.0546112060547,0.031227001347094985,5.54876184463501,10.040642499923706,dml_da
siren,2,0.0,all,24,1600,0.8909550905227661,0.8909550905227661,0.0,0,149.7840576171875,149.7840576171875,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.0,all,24,1600,0.8909550905227661,0.841459333896637,-0.05715633601555544,1,149.7840576171875,155.72096252441406,0.038871062877486214,5.54876184463501,9.616817712783813,dml_train
siren,2,0.0,all,24,1600,0.8909550905227661,0.8571954369544983,-0.03862808235977865,1,149.7840576171875,124.31471252441406,-0.18637828642769785,5.54876184463501,10.040642499923706,dml_da
siren,2,0.005,interpolation,24,1600,0.27734917402267456,0.27734917402267456,0.0,0,97.96288299560547,97.96288299560547,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.005,interpolation,24,1600,0.27734917402267456,0.2391350120306015,-0.14824897206505544,1,97.96288299560547,71.50979614257812,-0.314754212683595,5.54876184463501,11.213082313537598,dml_train
siren,2,0.005,interpolation,24,1600,0.27734917402267456,0.270550400018692,-0.024818865765632317,1,97.96288299560547,71.77932739257812,-0.31099214671176156,5.54876184463501,10.96789813041687,dml_da
siren,2,0.005,near_extrap,24,1600,1.1897164583206177,1.1897164583206177,0.0,0,187.94508361816406,187.94508361816406,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.005,near_extrap,24,1600,1.1897164583206177,1.1464351415634155,-0.037057757510660094,1,187.94508361816406,221.3258056640625,0.16348603793206226,5.54876184463501,11.213082313537598,dml_train
siren,2,0.005,near_extrap,24,1600,1.1897164583206177,0.9993983507156372,-0.1743168387616687,1,187.94508361816406,78.10260772705078,-0.8781263658648161,5.54876184463501,10.96789813041687,dml_da
siren,2,0.005,far_extrap,24,1600,1.2004386186599731,1.2004386186599731,0.0,0,171.6111602783203,171.6111602783203,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.005,far_extrap,24,1600,1.2004386186599731,1.1314806938171387,-0.05915988208178973,1,171.6111602783203,188.4771728515625,0.09374567909827203,5.54876184463501,11.213082313537598,dml_train
siren,2,0.005,far_extrap,24,1600,1.2004386186599731,1.2017000913619995,0.0010502914030113377,0,171.6111602783203,176.49853515625,0.028081355414871303,5.54876184463501,10.96789813041687,dml_da
siren,2,0.005,all,24,1600,0.8909550905227661,0.8909550905227661,0.0,0,149.7840576171875,149.7840576171875,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.005,all,24,1600,0.8909550905227661,0.8365245461463928,-0.06303815888150191,1,149.7840576171875,154.9628143310547,0.033990539626962635,5.54876184463501,11.213082313537598,dml_train
siren,2,0.005,all,24,1600,0.8909550905227661,0.8575999140739441,-0.038156332623923005,1,149.7840576171875,125.19281005859375,-0.17933961159833056,5.54876184463501,10.96789813041687,dml_da
siren,2,0.01,interpolation,24,1600,0.27734917402267456,0.27734917402267456,0.0,0,97.96288299560547,97.96288299560547,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.01,interpolation,24,1600,0.27734917402267456,0.23489834368228912,-0.16612442791311458,1,97.96288299560547,68.75784301757812,-0.3539978516900845,5.54876184463501,4.826206684112549,dml_train
siren,2,0.01,interpolation,24,1600,0.27734917402267456,0.26785415410995483,-0.034834637094711074,1,97.96288299560547,70.03106689453125,-0.3356497056131746,5.54876184463501,11.214536428451538,dml_da
siren,2,0.01,near_extrap,24,1600,1.1897164583206177,1.1897164583206177,0.0,0,187.94508361816406,187.94508361816406,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.01,near_extrap,24,1600,1.1897164583206177,1.1555461883544922,-0.029141885867184587,1,187.94508361816406,222.00152587890625,0.1665344434331094,5.54876184463501,4.826206684112549,dml_train
siren,2,0.01,near_extrap,24,1600,1.1897164583206177,0.9979945421218872,-0.17572247991511838,1,187.94508361816406,76.80268096923828,-0.8949102637459913,5.54876184463501,11.214536428451538,dml_da
siren,2,0.01,far_extrap,24,1600,1.2004386186599731,1.2004386186599731,0.0,0,171.6111602783203,171.6111602783203,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.01,far_extrap,24,1600,1.2004386186599731,1.1349081993103027,-0.05613523956206069,1,171.6111602783203,188.53076171875,0.09402996418956326,5.54876184463501,4.826206684112549,dml_train
siren,2,0.01,far_extrap,24,1600,1.2004386186599731,1.2014975547790527,0.0008817354927212499,0,171.6111602783203,176.89280700683594,0.030312717461048126,5.54876184463501,11.214536428451538,dml_da
siren,2,0.01,all,24,1600,0.8909550905227661,0.8909550905227661,0.0,0,149.7840576171875,149.7840576171875,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.01,all,24,1600,0.8909550905227661,0.8383445739746094,-0.060864820651374225,1,149.7840576171875,154.18492126464844,0.0289580285095136,5.54876184463501,4.826206684112549,dml_train
siren,2,0.01,all,24,1600,0.8909550905227661,0.8563658595085144,-0.03959633194910762,1,149.7840576171875,124.59054565429688,-0.1841619150676409,5.54876184463501,11.214536428451538,dml_da
siren,2,0.025,interpolation,24,1600,0.27734917402267456,0.27734917402267456,0.0,0,97.96288299560547,97.96288299560547,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.025,interpolation,24,1600,0.27734917402267456,0.2651611566543579,-0.04493948892877382,1,97.96288299560547,100.66925811767578,0.027251809280446793,5.54876184463501,10.736745119094849,dml_train
siren,2,0.025,interpolation,24,1600,0.27734917402267456,0.2693629860877991,-0.02921740773874493,1,97.96288299560547,66.93095397949219,-0.3809271115833308,5.54876184463501,11.354718685150146,dml_da
siren,2,0.025,near_extrap,24,1600,1.1897164583206177,1.1897164583206177,0.0,0,187.94508361816406,187.94508361816406,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.025,near_extrap,24,1600,1.1897164583206177,0.9473567008972168,-0.2277946010357077,1,187.94508361816406,169.70916748046875,-0.10206361927480438,5.54876184463501,10.736745119094849,dml_train
siren,2,0.025,near_extrap,24,1600,1.1897164583206177,0.9945144653320312,-0.17921564387628577,1,187.94508361816406,80.49209594726562,-0.8479908191305849,5.54876184463501,11.354718685150146,dml_da
siren,2,0.025,far_extrap,24,1600,1.2004386186599731,1.2004386186599731,0.0,0,171.6111602783203,171.6111602783203,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.025,far_extrap,24,1600,1.2004386186599731,1.0874199867248535,-0.09887909971092126,1,171.6111602783203,203.8791961669922,0.17229642126094227,5.54876184463501,10.736745119094849,dml_train
siren,2,0.025,far_extrap,24,1600,1.2004386186599731,1.207922101020813,0.006214605963997548,0,171.6111602783203,176.70680236816406,0.029260653765858922,5.54876184463501,11.354718685150146,dml_da
siren,2,0.025,all,24,1600,0.8909550905227661,0.8909550905227661,0.0,0,149.7840576171875,149.7840576171875,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.025,all,24,1600,0.8909550905227661,0.7899898290634155,-0.12027395197190965,1,149.7840576171875,163.7808837890625,0.08933481905569754,5.54876184463501,10.736745119094849,dml_train
siren,2,0.025,all,24,1600,0.8909550905227661,0.8595011234283447,-0.035941890852822844,1,149.7840576171875,124.07906341552734,-0.1882756703592478,5.54876184463501,11.354718685150146,dml_da
siren,2,0.05,interpolation,24,1600,0.27734917402267456,0.27734917402267456,0.0,0,97.96288299560547,97.96288299560547,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.05,interpolation,24,1600,0.27734917402267456,0.22654449939727783,-0.2023358774357082,1,97.96288299560547,62.953487396240234,-0.44219250356622186,5.54876184463501,10.2001633644104,dml_train
siren,2,0.05,interpolation,24,1600,0.27734917402267456,0.2748225927352905,-0.009151496229521017,1,97.96288299560547,69.19549560546875,-0.3476528938872892,5.54876184463501,11.090006351470947,dml_da
siren,2,0.05,near_extrap,24,1600,1.1897164583206177,1.1897164583206177,0.0,0,187.94508361816406,187.94508361816406,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.05,near_extrap,24,1600,1.1897164583206177,1.1313420534133911,-0.0503104225092579,1,187.94508361816406,203.80679321289062,0.08102264123149396,5.54876184463501,10.2001633644104,dml_train
siren,2,0.05,near_extrap,24,1600,1.1897164583206177,0.9531338214874268,-0.2217149723118672,1,187.94508361816406,82.66302490234375,-0.8213774088181517,5.54876184463501,11.090006351470947,dml_da
siren,2,0.05,far_extrap,24,1600,1.2004386186599731,1.2004386186599731,0.0,0,171.6111602783203,171.6111602783203,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.05,far_extrap,24,1600,1.2004386186599731,1.1267470121383667,-0.06335227472635202,1,171.6111602783203,190.92652893066406,0.10665746723345682,5.54876184463501,10.2001633644104,dml_train
siren,2,0.05,far_extrap,24,1600,1.2004386186599731,1.1931805610656738,-0.006064523463689423,1,171.6111602783203,174.2451629638672,0.015232068554953885,5.54876184463501,11.090006351470947,dml_da
siren,2,0.05,all,24,1600,0.8909550905227661,0.8909550905227661,0.0,0,149.7840576171875,149.7840576171875,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.05,all,24,1600,0.8909550905227661,0.8274454474449158,-0.073950842206593,1,149.7840576171875,150.41554260253906,0.004207106980264076,5.54876184463501,10.2001633644104,dml_train
siren,2,0.05,all,24,1600,0.8909550905227661,0.8470534086227417,-0.05053027385753588,1,149.7840576171875,123.96492004394531,-0.18919601825922167,5.54876184463501,11.090006351470947,dml_da
siren,2,0.075,interpolation,24,1600,0.27734917402267456,0.27734917402267456,0.0,0,97.96288299560547,97.96288299560547,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.075,interpolation,24,1600,0.27734917402267456,0.27773547172546387,0.0013918517404913372,0,97.96288299560547,88.78693389892578,-0.09834916359179428,5.54876184463501,10.786951303482056,dml_train
siren,2,0.075,interpolation,24,1600,0.27734917402267456,0.27229538559913635,-0.018389814874623538,1,97.96288299560547,70.21936798095703,-0.3329644918420178,5.54876184463501,11.467363834381104,dml_da
siren,2,0.075,near_extrap,24,1600,1.1897164583206177,1.1897164583206177,0.0,0,187.94508361816406,187.94508361816406,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.075,near_extrap,24,1600,1.1897164583206177,0.8616935610771179,-0.3225705775267896,1,187.94508361816406,120.82354736328125,-0.4418186167353492,5.54876184463501,10.786951303482056,dml_train
siren,2,0.075,near_extrap,24,1600,1.1897164583206177,0.8969520330429077,-0.28246790163547303,1,187.94508361816406,88.64871215820312,-0.7514683065914923,5.54876184463501,11.467363834381104,dml_da
siren,2,0.075,far_extrap,24,1600,1.2004386186599731,1.2004386186599731,0.0,0,171.6111602783203,171.6111602783203,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.075,far_extrap,24,1600,1.2004386186599731,1.1228302717208862,-0.06683447949732564,1,171.6111602783203,209.82252502441406,0.2010308329457505,5.54876184463501,10.786951303482056,dml_train
siren,2,0.075,far_extrap,24,1600,1.2004386186599731,1.1819812059402466,-0.015494986921657856,1,171.6111602783203,173.10888671875,0.008689577979316654,5.54876184463501,11.467363834381104,dml_da
siren,2,0.075,all,24,1600,0.8909550905227661,0.8909550905227661,0.0,0,149.7840576171875,149.7840576171875,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.075,all,24,1600,0.8909550905227661,0.797609269618988,-0.1106751822773287,1,149.7840576171875,154.6441650390625,0.03193212734470832,5.54876184463501,10.786951303482056,dml_train
siren,2,0.075,all,24,1600,0.8909550905227661,0.8312477469444275,-0.06936614122323032,1,149.7840576171875,124.73567962646484,-0.18299770549925531,5.54876184463501,11.467363834381104,dml_da
siren,2,0.1,interpolation,24,1600,0.27734917402267456,0.27734917402267456,0.0,0,97.96288299560547,97.96288299560547,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.1,interpolation,24,1600,0.27734917402267456,0.28855714201927185,0.0396158638682183,0,97.96288299560547,77.42703247070312,-0.2352526856386113,5.54876184463501,8.856946468353271,dml_train
siren,2,0.1,interpolation,24,1600,0.27734917402267456,0.2979602813720703,0.07168292524380705,0,97.96288299560547,80.19381713867188,-0.20014224311915801,5.54876184463501,9.78957724571228,dml_da
siren,2,0.1,near_extrap,24,1600,1.1897164583206177,1.1897164583206177,0.0,0,187.94508361816406,187.94508361816406,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.1,near_extrap,24,1600,1.1897164583206177,1.2414393424987793,0.04255645812174661,0,187.94508361816406,176.81558227539062,-0.061042530382274744,5.54876184463501,8.856946468353271,dml_train
siren,2,0.1,near_extrap,24,1600,1.1897164583206177,0.8589843511581421,-0.3257195830884636,1,187.94508361816406,89.06340026855469,-0.7468013330535652,5.54876184463501,9.78957724571228,dml_da
siren,2,0.1,far_extrap,24,1600,1.2004386186599731,1.2004386186599731,0.0,0,171.6111602783203,171.6111602783203,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.1,far_extrap,24,1600,1.2004386186599731,1.11310875415802,-0.0755302254088116,1,171.6111602783203,200.6793212890625,0.15647699602861195,5.54876184463501,8.856946468353271,dml_train
siren,2,0.1,far_extrap,24,1600,1.2004386186599731,1.1919052600860596,-0.007133919868499286,1,171.6111602783203,177.03599548339844,0.031121854685072784,5.54876184463501,9.78957724571228,dml_da
siren,2,0.1,all,24,1600,0.8909550905227661,0.8909550905227661,0.0,0,149.7840576171875,149.7840576171875,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.1,all,24,1600,0.8909550905227661,0.8596466183662415,-0.035772626821923184,1,149.7840576171875,155.61793518066406,0.0382092287907715,5.54876184463501,8.856946468353271,dml_train
siren,2,0.1,all,24,1600,0.8909550905227661,0.8384367823600769,-0.06075483805261477,1,149.7840576171875,130.09317016601562,-0.14094375363016884,5.54876184463501,9.78957724571228,dml_da
siren,2,0.15,interpolation,24,1600,0.27734917402267456,0.27734917402267456,0.0,0,97.96288299560547,97.96288299560547,0.0,5.54876184463501,5.54876184463501,vanilla
siren,2,0.15,interpolation,24,1600,0.27734917402267456,0.27238911390304565,-0.018045658560573476,1,97.96288299560547,68.91011047363281,-0.3517857534597399,5.54876184463501,10.656785249710083,dml_train
siren,2,0.15,interpolation,24,1600,0.27734917402267456,0.30756741762161255,0.10341703912182451,0,97.96288299560547,94.24285888671875,-0.038713606308365074,5.54876184463501,11.15793251991272,dml_da
siren,2,0.15,near_extrap,24,1600,1.1897164583206177,1.1897164583206177,0.0,0,187.94508361816406,187.94508361816406,0.0,5.54876184463501,5.54876184463501,vanilla
